Prospect ID,Firm Name,Website,Contact Page URL,Public Business Email,Secondary Public Email,Phone Number,City,State,Practice Area,Decision Maker Name,Decision Maker Title,Decision Maker LinkedIn URL,Firm LinkedIn URL,Estimated Firm Size,Founder-Led Signal,Main Pain Signal,Authority Score,Pain Score,Payment Capacity Score,Ease of Entry Score,Total Score,Tier,Personalization Observation,Outreach Angle,Evidence / Source Notes,Public Source URL for Email,Status
TX-IMM-00034,"Viles Law Firm, P.C.",http://www.vileslaw.com/,http://www.vileslaw.com/contact-us,peter@vileslaw.com,contact@sansoxygen.com,+713-622-4647,Houston,Texas,"Family, Government/Administrative, Taxation, Wills-Trusts-Probate, Elder Law, Immigration, Non-Profits",Peter Marshall Viles,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Viles Law Firm, P.C.', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: consultation CTA. Website sub-practice signals: asylum, naturalization, citizenship, uscis. Public website email found on http://www.vileslaw.com/.",http://www.vileslaw.com/,ready_outreach
TX-IMM-00035,"Vu Law Firm, PLLC",http://www.vuinjury.com/,https://vuinjury.com/contact,info@thevulawfirm.com,,+832-564-3529,Houston,Texas,"Business, Litigation: Commercial, Litigation: Personal Injury, Immigration",Vincent Thanh Vu,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Vu Law Firm, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, available 24/7, spanish-language positioning, consultation CTA. Public website email found on https://vuinjury.com/contact. Public email domain differs from firm branding; marked review_needed.",https://vuinjury.com/contact,review_needed
TX-IMM-00036,Zuniga Law Offices,http://www.713druglaw.com/,https://www.713druglaw.com/contact,vzuniga@713druglaw.com,vzuniga@zuniga.live-website.com%20,+713-378-4529,Houston,Texas,"Criminal, Family, Litigation: Personal Injury, Immigration, Juvenile",Baldemar F. Zuniga,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Zuniga Law Offices', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: call now, schedule consultation, consultation CTA. Public website email found on http://www.713druglaw.com/.",http://www.713druglaw.com/,ready_outreach
TX-IMM-00037,"Abii and Associates, PLLC",http://www.abiilegal.com/,https://www.abiilegal.com/contact,hello@abiilegal.com,,+832-243-1763,Houston,Texas,"Alternative Dispute Resolution, Bankruptcy, Business, Family, Real Estate, Wills-Trusts-Probate, Immigration, Mediation, Contracts",Ezenwanyi Abii,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,unknown,yes,consultation-to-client conversion,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with heavy consultation CTA likely consultation-to-client conversion.,consultation-to-client conversion,"Texas Bar detail: firm 'Abii and Associates, PLLC', size 'None Specified', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: book consultation, consultation CTA, schedule consultation. Website sub-practice signals: family immigration, green card. Public website email found on http://www.abiilegal.com/.",http://www.abiilegal.com/,ready_outreach
TX-IMM-00038,"Adrogue Law Firm, PLLC",http://www.alfpllc.com/,http://www.alfpllc.com/,rt@alfpllc.com,maa@alfpllc.com,+713-528-5400,Houston,Texas,"Criminal, Immigration",Marcos Adolfo Adrogue,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Adrogue Law Firm, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA. Website sub-practice signals: deport, removal, green card. Public website email found on http://www.alfpllc.com/.",http://www.alfpllc.com/,ready_outreach
TX-IMM-00039,Aqrawi & Associates PLLC,http://www.aqrawilaw.com/,https://aqrawilaw.com/contact,info@aqrawilaw.com,,+832-834-6099,Houston,Texas,"Bankruptcy, Litigation: Personal Injury, Immigration",Walat Aqrawi,Partner,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,bilingual service delivery pressure,2,3,3,3,11,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Aqrawi & Associates PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA. Public website email found on http://www.aqrawilaw.com/.",http://www.aqrawilaw.com/,ready_outreach
TX-IMM-00040,"Azinge & Associates, P.C., Lawfirm",http://www.azingelaw.com/,https://azingelaw.com/contact,info@azingelaw.com,info@domain.com,+713-771-2322,Houston,Texas,"Business, Criminal, Family, Insurance, Labor-Employment, Litigation: Personal Injury, Oil, Gas and Energy Resources, Real Estate, Immigration",Patricia Azinge,Partner,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,bilingual service delivery pressure,2,3,3,3,11,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Azinge & Associates, P.C., Lawfirm', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning, consultation CTA. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on http://www.azingelaw.com/.",http://www.azingelaw.com/,ready_outreach
TX-IMM-00041,Board Certified Immigration Attorney,http://www.rahimlaw.com/,http://www.rahimlaw.com/contact.html,ajmal@rahimlaw.com,rahimlaw@gmail.com,+713-776-3008,Houston,Texas,"Business, International, Labor-Employment, Immigration",Ajmal A. Rahim,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: board certified in Immigration and Nationality Law. Texas Bar detail: firm 'Board Certified Immigration Attorney', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website sub-practice signals: naturalization, citizenship, family immigration, green card. Public website email found on http://www.rahimlaw.com/.",http://www.rahimlaw.com/,ready_outreach
TX-IMM-00042,Brenner Legal,http://www.brennerlegal.org/,https://www.brennerlegal.org/contact-us-today,info@brennerlegal.org,,+832-990-1255,Houston,Texas,"Immigration, Juvenile, LGBT Law",Timothy Jared Brenner,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Brenner Legal', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: schedule consultation, consultation CTA. Website sub-practice signals: asylum, visa. Public website email found on http://www.brennerlegal.org/.",http://www.brennerlegal.org/,ready_outreach
TX-IMM-00043,"CAO & Associates, P.C.",http://www.caoatlaw.com/,https://caoatlaw.com/contact,info@caoatlaw.com,mcao@caoatlaw.com,+713-774-5477,Houston,Texas,Immigration,Michael Hoc Cao,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'CAO & Associates, P.C.', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Public website email found on http://www.caoatlaw.com/.",http://www.caoatlaw.com/,ready_outreach
TX-IMM-00044,"Cates Law, PLLC",http://www.catesimmigration.com/,https://www.catesimmigration.com/contact-us,robert@catesimmigration.com,,+832-598-5878,Houston,Texas,"Family, Immigration",Robert Daniel Cates,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Cates Law, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: consultation CTA, spanish-language positioning. Website sub-practice signals: green card, removal, visa, waiver. Public website email found on http://www.catesimmigration.com/.",http://www.catesimmigration.com/,ready_outreach
TX-IMM-00045,"Cedillo Law Firm, PLLC",http://www.cedillolawfirm.com/,https://www.cedillolawfirm.com/contact,stephanie@cedillolawfirm.com,jpcedillo@cedillolawfirm.com,+281-277-0098,Houston,Texas,"Consumer, Criminal, Litigation: Personal Injury, Immigration",John Paul Cedillo,Partner,https://www.linkedin.com/company/state-bar-of-texas,https://www.linkedin.com/company/cedillo-law-firm/,2-5,likely,bilingual service delivery pressure,2,3,3,3,11,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Cedillo Law Firm, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning. Website sub-practice signals: deport, removal. Public website email found on https://www.cedillolawfirm.com/our-attorneys.",https://www.cedillolawfirm.com/our-attorneys,ready_outreach
TX-IMM-00046,"Cevallos Law FIrm, P.C.",http://www.Cevalloslaw.net/,https://cevalloslaw.net/contact-us-1,lorie@cevalloslaw.net,,+832-421-8605,Houston,Texas,"Family, Wills-Trusts-Probate, Immigration",Loretta Joyce Cevallos,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Cevallos Law FIrm, P.C.', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: call now. Public website email found on https://cevalloslaw.net/contact-us-1.",https://cevalloslaw.net/contact-us-1,ready_outreach
TX-IMM-00047,"Chapa Legal Group, PLLC",http://www.chapalegalgroup.com/,https://chapalegalgroup.com/contact-us,info@chapalegalgroup.com,info@avatardesk.com,+832-617-0787,Houston,Texas,"Family, Immigration, Mediation",Lizeth Chapa,Principal Attorney,http://www.linkedin.com/in/lizeth-chapa-85768b149,,unknown,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Chapa Legal Group, PLLC', size 'None Specified', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: schedule consultation, free consultation, call now, consultation CTA. Website sub-practice signals: asylum, deport, citizenship, green card. Public website email found on http://www.chapalegalgroup.com/.",http://www.chapalegalgroup.com/,ready_outreach
TX-IMM-00048,Cherkaoui & Associates P.L.L.C.,http://www.Cherkaouilawfirm.com/,https://www.cherkaouilawfirm.com/contact-us,info@cherkaouilawfirm.com,,+281-946-9466,Houston,Texas,"Business, Consumer, International, Litigation: Commercial, Litigation: Personal Injury, Immigration",Mehdi Mohammed Cherkaoui,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Cherkaoui & Associates P.L.L.C.', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA, spanish-language positioning. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on https://www.cherkaouilawfirm.com/contact-us.",https://www.cherkaouilawfirm.com/contact-us,ready_outreach
TX-IMM-00049,Chris Hammond Law Firm,https://www.chrishammondlaw.com/,https://www.chrishammondlaw.com/contact,chris@chammondlaw.com,,+832-240-9761,Houston,Texas,Immigration,Christopher Hammond,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Chris Hammond Law Firm', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: schedule consultation, book consultation, free consultation, call now. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on https://www.chrishammondlaw.com/.",https://www.chrishammondlaw.com/,ready_outreach
TX-IMM-00050,"Daniel Albert Law Firm, PLLC",http://www.danielalbertlaw.com/,http://www.danielalbertlaw.com/contact,info@danielalbertlaw.com,,+832-930-3059,Houston,Texas,"Business, Creditor-Debtor, Family, Insurance, Litigation: Personal Injury, Real Estate, Taxation, Wills-Trusts-Probate, Immigration, Military, Finance, Contracts",Daniel Francois Albert,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Daniel Albert Law Firm, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning. Website sub-practice signals: asylum, deport, naturalization, visa. Public website email found on http://www.danielalbertlaw.com/.",http://www.danielalbertlaw.com/,ready_outreach
TX-IMM-00051,"De Lara Law Firm, PLLC",https://delaralawfirm.com/,https://delaralawfirm.com/,info@delaralawfirm.com,,+832-588-5725,Houston,Texas,"Litigation: Personal Injury, Immigration",Ricardo De Lara Jr.,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'De Lara Law Firm, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning, consultation CTA, schedule consultation, bilingual positioning. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on https://delaralawfirm.com/.",https://delaralawfirm.com/,ready_outreach
